date,product_type,region,market_segment,supplier,transport_mode,actual_demand_units,planned_order_units,avg_selling_price_usd,revenue_usd,opening_stock_units,safety_stock_units,reorder_point_units,lead_time_days,supplier_delay_days,shipping_time_days,logistics_cost_usd,disruption_type,disruption_severity_1_to_5,fulfilled_units,stockout_units,service_level_pct,supplier_risk_score,risk_level,dashboard_color_code,bullwhip_ratio_proxy,demand_spike_flag,delay_flag,source_note,month
2022-12-21,Sensor IC,North America,Automotive,Supplier_A,Road,3791,3834,6.12,23200.92,1765,947,2464,25,2,10,815.79,Unknown,0,3791,0,100.0,13.0,Low,Green,1.026,0,1,Synthetic dataset created for academic semiconductor SCM simulation,12
2022-12-22,Logic IC,Asia-Pacific,Consumer Electronics,Supplier_C,Multimodal,7694,7776,2.66,20466.04,3994,1923,5001,23,0,26,2037.34,Logistics Delay,2,7694,0,100.0,30.8,Low,Green,1.009,0,1,Synthetic dataset created for academic semiconductor SCM simulation,12
2022-12-23,Analog IC,North America,Automotive,Supplier_E,Sea,6521,8170,7.34,47864.14,5352,1630,4238,31,0,34,1018.8,Demand Spike,3,6521,0,100.0,54.8,Medium,Orange,1.479,1,0,Synthetic dataset created for academic semiconductor SCM simulation,12
2022-12-24,Memory Chip,Asia-Pacific,Consumer Electronics,Supplier_B,Sea,12039,15833,8.05,96913.95,6839,3009,7825,29,1,31,1628.37,Demand Spike,5,12039,0,100.0,69.5,High,Red,1.255,1,1,Synthetic dataset created for academic semiconductor SCM simulation,12
2022-12-25,Power IC,Europe,Industrial,Supplier_B,Multimodal,6458,8079,2.71,17501.18,8608,1614,4197,16,2,12,1867.13,Demand Spike,3,6458,0,100.0,31.0,Low,Green,1.321,1,1,Synthetic dataset created for academic semiconductor SCM simulation,12
2022-12-26,Microcontroller,Asia-Pacific,Automotive,Supplier_D,Multimodal,5449,5276,9.43,51384.07,2502,1362,3541,34,0,11,1254.2,Unknown,0,5449,0,100.0,16.8,Low,Green,0.943,0,0,Synthetic dataset created for academic semiconductor SCM simulation,12
2022-12-27,Microcontroller,Rest of World,Consumer Electronics,Supplier_E,Sea,6350,6945,10.85,68897.5,7219,1587,4127,34,0,25,875.39,Unknown,0,6350,0,100.0,27.2,Low,Green,1.184,0,0,Synthetic dataset created for academic semiconductor SCM simulation,12
2022-12-28,Analog IC,North America,Industrial,Supplier_B,Air,7264,10326,10.51,76344.64,2261,1816,4721,27,0,6,5149.33,Inventory Shortage,1,7264,0,100.0,16.4,Low,Green,1.485,0,0,Synthetic dataset created for academic semiconductor SCM simulation,12
2022-12-29,Memory Chip,Rest of World,Consumer Electronics,Supplier_D,Air,9194,9546,7.65,70334.1,6484,2298,5976,30,0,2,3747.58,Unknown,0,9194,0,100.0,12.0,Low,Green,1.142,0,0,Synthetic dataset created for academic semiconductor SCM simulation,12
2022-12-30,Power IC,India,Consumer Electronics,Supplier_E,Multimodal,4089,4479,3.3,13493.7,2227,1022,2657,22,1,20,1126.01,Unknown,0,4089,0,100.0,12.3,Low,Green,1.161,0,1,Synthetic dataset created for academic semiconductor SCM simulation,12
2022-12-31,Analog IC,Asia-Pacific,Automotive,Supplier_B,Multimodal,5737,6352,11.78,67581.86,4669,1434,3729,14,0,19,1758.04,Unknown,0,5737,0,100.0,5.6,Low,Green,1.116,0,0,Synthetic dataset created for academic semiconductor SCM simulation,12
2023-01-01,Sensor IC,India,Industrial,Supplier_E,Road,8815,12091,10.69,94232.35,5797,2203,5729,32,0,6,2404.81,Demand Spike,4,8815,0,100.0,46.4,Medium,Orange,1.626,1,0,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-02,Microcontroller,Asia-Pacific,Automotive,Supplier_A,Multimodal,5709,6082,3.35,19125.15,4077,1427,3710,31,0,22,1517.78,Unknown,0,5709,0,100.0,21.2,Low,Green,1.145,0,0,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-03,Logic IC,Europe,Computing,Supplier_C,Air,5904,8425,3.35,19778.4,2942,1476,3837,26,0,5,3219.53,Inventory Shortage,1,5904,0,100.0,15.2,Low,Green,1.464,0,0,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-04,Analog IC,North America,Telecom,Supplier_D,Sea,9865,12962,7.72,76157.8,13059,2466,6412,33,2,19,1494.84,Demand Spike,5,9865,0,100.0,68.2,High,Red,1.451,1,1,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-05,Power IC,Europe,Industrial,Supplier_A,Air,5533,5376,4.81,26613.73,4269,1383,3596,35,0,4,2265.92,Unknown,0,5533,0,100.0,18.0,Low,Green,1.008,0,0,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-06,Analog IC,North America,Consumer Electronics,Supplier_B,Road,5615,5625,5.38,30208.7,4655,1403,3649,12,0,11,1126.92,Unknown,0,5615,0,100.0,0.0,Low,Green,0.957,0,0,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-07,Sensor IC,Rest of World,Automotive,Supplier_C,Multimodal,5213,5238,2.68,13970.84,5477,1303,3388,27,0,18,1437.44,Unknown,0,5213,0,100.0,13.2,Low,Green,0.996,0,0,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-08,Power IC,Europe,Telecom,Supplier_B,Multimodal,3922,4292,3.52,13805.44,2089,980,2549,20,0,19,1156.64,Unknown,0,3922,0,100.0,5.6,Low,Green,1.271,0,0,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-09,Microcontroller,Rest of World,Industrial,Supplier_C,Air,5031,5233,5.96,29984.76,3682,1257,3270,23,1,4,2415.53,Unknown,0,5031,0,100.0,7.1,Low,Green,1.096,0,1,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-10,Power IC,Rest of World,Computing,Supplier_D,Sea,5609,5506,5.94,33317.46,2826,1402,3645,41,1,26,677.12,Unknown,0,5609,0,100.0,39.9,Medium,Orange,0.982,0,1,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-11,Sensor IC,North America,Consumer Electronics,Supplier_B,Road,5402,5424,9.27,50076.54,5353,1350,3511,14,0,15,1006.79,Logistics Delay,4,5402,0,100.0,34.4,Low,Green,1.056,0,1,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-12,Microcontroller,North America,Consumer Electronics,Supplier_A,Sea,6861,7674,5.91,40548.51,4802,1715,4459,13,0,22,959.7,Unknown,0,6861,0,100.0,8.0,Low,Green,1.217,0,0,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-13,Analog IC,Asia-Pacific,Telecom,Supplier_A,Air,6503,6524,4.98,32384.94,4307,1625,4226,14,3,20,3158.83,Logistics Delay,1,6503,0,100.0,24.9,Low,Green,1.096,0,1,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-14,Logic IC,Asia-Pacific,Computing,Supplier_E,Road,7896,8539,5.39,42559.44,5074,1974,5132,37,0,8,1512.16,Unknown,0,7896,0,100.0,20.4,Low,Green,1.102,0,0,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-15,Sensor IC,Europe,Computing,Supplier_A,Multimodal,6118,6539,2.82,17252.76,4777,1529,3976,29,0,15,1636.16,Unknown,0,6118,0,100.0,13.2,Low,Green,1.098,0,0,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-16,Analog IC,Rest of World,Automotive,Supplier_A,Sea,7208,7954,8.85,63790.8,9198,1802,4685,29,10,30,1030.9,Supplier Delay,3,7208,0,100.0,84.2,High,Red,1.131,0,1,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-17,Memory Chip,Europe,Consumer Electronics,Supplier_B,Multimodal,11189,12130,5.21,58294.69,14284,2797,7272,14,18,21,2988.96,Supplier Delay,4,11189,0,100.0,100.0,High,Red,1.057,0,1,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-18,Memory Chip,Europe,Computing,Supplier_A,Road,8302,8348,9.85,81774.7,8430,2075,5396,13,0,7,1618.16,Unknown,0,8302,0,100.0,0.0,Low,Green,1.034,0,0,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-19,Microcontroller,Asia-Pacific,Consumer Electronics,Supplier_B,Sea,7292,7909,4.93,35949.56,8528,1823,4739,27,2,39,998.78,Logistics Delay,4,7292,0,100.0,69.0,High,Red,1.084,0,1,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-20,Sensor IC,Europe,Consumer Electronics,Supplier_D,Multimodal,7555,8394,10.11,76381.05,4547,1888,4910,38,0,14,2236.92,Unknown,0,7555,0,100.0,23.2,Low,Green,1.167,0,0,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-21,Sensor IC,Rest of World,Industrial,Supplier_B,Air,5603,6993,8.27,46336.81,2795,1400,3641,25,1,5,3272.09,Inventory Shortage,2,5603,0,100.0,25.5,Low,Green,1.43,0,1,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-22,Power IC,India,Telecom,Supplier_B,Multimodal,5515,6736,3.23,17813.45,1927,1378,3584,16,0,13,1634.25,Inventory Shortage,3,5515,0,100.0,24.8,Low,Green,1.163,0,0,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-23,Memory Chip,Europe,Telecom,Supplier_B,Multimodal,8746,8689,3.25,28424.5,11329,2186,5684,13,4,15,2500.39,Supplier Delay,5,8746,0,100.0,56.4,Medium,Orange,1.184,0,1,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-24,Logic IC,Asia-Pacific,Automotive,Supplier_C,Multimodal,8031,8951,7.98,64087.38,4567,2007,5220,30,0,15,2499.2,Unknown,0,8031,0,100.0,14.4,Low,Green,1.147,0,0,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-25,Logic IC,India,Consumer Electronics,Supplier_C,Air,9310,10393,7.34,68335.4,11954,2327,6051,20,1,5,5014.92,Unknown,0,9310,0,100.0,3.5,Low,Green,1.205,0,1,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-26,Sensor IC,North America,Industrial,Supplier_D,Sea,4567,4379,3.14,14340.38,2532,1141,2968,22,4,26,501.02,Supplier Delay,4,4567,0,100.0,59.6,Medium,Orange,1.125,0,1,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-27,Sensor IC,Asia-Pacific,Telecom,Supplier_C,Multimodal,5562,5390,8.28,46053.36,6256,1390,3615,16,0,12,1488.27,Unknown,0,5562,0,100.0,0.0,Low,Green,1.12,0,0,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-28,Logic IC,Rest of World,Consumer Electronics,Supplier_E,Air,7078,6816,10.17,71983.26,9103,1769,4600,35,2,2,2897.27,Unknown,0,7078,0,100.0,25.0,Low,Green,0.94,0,1,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-29,Power IC,North America,Automotive,Supplier_A,Multimodal,6650,9015,1.75,11637.5,7789,1662,4322,13,0,13,2507.58,Demand Spike,4,6650,0,100.0,32.8,Low,Green,1.384,1,0,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-30,Microcontroller,Asia-Pacific,Computing,Supplier_E,Multimodal,7213,7797,5.69,41041.97,7491,1803,4688,20,0,20,2106.63,Unknown,0,7213,0,100.0,6.4,Low,Green,1.06,0,0,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-01-31,Sensor IC,India,Industrial,Supplier_E,Sea,6452,6234,5.11,32969.72,3427,1613,4193,23,0,33,740.67,Unknown,0,6452,0,100.0,20.4,Low,Green,1.02,0,0,Synthetic dataset created for academic semiconductor SCM simulation,1
2023-02-01,Power IC,Rest of World,Consumer Electronics,Supplier_D,Multimodal,5970,7863,9.61,57371.7,1738,1492,3880,35,0,16,1743.24,Inventory Shortage,2,5970,0,100.0,37.2,Medium,Orange,1.575,0,0,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-02,Analog IC,Europe,Consumer Electronics,Supplier_E,Multimodal,8313,7964,2.77,23027.01,7994,2078,5403,19,0,17,2099.16,Unknown,0,8313,0,100.0,4.0,Low,Green,0.971,0,0,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-03,Power IC,Rest of World,Automotive,Supplier_E,Air,6044,5929,5.04,30461.76,6113,1511,3928,19,2,4,2741.88,Unknown,0,6044,0,100.0,7.0,Low,Green,0.997,0,1,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-04,Memory Chip,North America,Consumer Electronics,Supplier_A,Road,11907,12189,2.4,28576.8,15707,2976,7739,24,0,22,2687.92,Logistics Delay,1,11907,0,100.0,20.8,Low,Green,1.127,0,1,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-05,Sensor IC,Europe,Computing,Supplier_E,Road,5790,5586,3.02,17485.8,5991,1447,3763,20,3,8,1161.73,Supplier Delay,3,5790,0,100.0,34.5,Low,Green,1.022,0,1,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-06,Analog IC,Rest of World,Consumer Electronics,Supplier_A,Road,7506,8111,3.52,26421.12,4737,1876,4878,34,0,5,1657.55,Demand Spike,2,7506,0,100.0,32.8,Low,Green,1.18,1,0,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-07,Sensor IC,Asia-Pacific,Industrial,Supplier_A,Air,5681,7446,6.79,38573.99,1909,1420,3692,21,0,5,3484.73,Inventory Shortage,4,5681,0,100.0,33.2,Low,Green,1.349,0,0,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-08,Microcontroller,Europe,Telecom,Supplier_D,Air,6135,6807,5.19,31840.65,5563,1533,3987,39,0,4,2948.81,Unknown,0,6135,0,100.0,22.8,Low,Green,1.217,0,0,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-09,Analog IC,Europe,Computing,Supplier_D,Sea,8819,9003,11.41,100624.79,4652,2204,5732,39,0,23,1096.5,Unknown,0,8819,0,100.0,31.6,Low,Green,1.093,0,0,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-10,Memory Chip,North America,Consumer Electronics,Supplier_E,Multimodal,9312,9504,13.13,122266.56,5519,2328,6052,24,0,14,2297.18,Unknown,0,9312,0,100.0,6.4,Low,Green,1.181,0,0,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-11,Logic IC,Asia-Pacific,Automotive,Supplier_C,Multimodal,9489,9799,12.53,118897.17,9430,2372,6167,23,1,21,2733.0,Unknown,0,9489,0,100.0,14.3,Low,Green,1.008,0,1,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-12,Microcontroller,India,Telecom,Supplier_A,Air,11101,15597,2.3,25532.3,12070,2775,7215,15,0,2,7327.03,Demand Spike,5,11101,0,100.0,40.0,Medium,Orange,1.602,1,0,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-13,Sensor IC,Asia-Pacific,Consumer Electronics,Supplier_C,Road,6707,7477,8.72,58485.04,4623,1676,4359,12,0,9,1351.56,Unknown,0,6707,0,100.0,0.0,Low,Green,1.258,0,0,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-14,Sensor IC,Europe,Consumer Electronics,Supplier_B,Multimodal,9142,11023,5.93,54212.06,10018,2285,5942,28,1,12,2992.2,Demand Spike,2,9142,0,100.0,29.1,Low,Green,1.301,1,1,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-15,Microcontroller,Asia-Pacific,Industrial,Supplier_C,Multimodal,7647,8251,8.17,62475.99,8127,1911,4970,32,0,16,2021.03,Unknown,0,7647,0,100.0,17.6,Low,Green,1.174,0,0,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-16,Power IC,Europe,Industrial,Supplier_A,Road,5311,5876,7.65,40629.15,3333,1327,3452,26,0,24,1140.28,Logistics Delay,5,5311,0,100.0,56.8,Medium,Orange,1.134,0,1,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-17,Microcontroller,Rest of World,Industrial,Supplier_D,Sea,6081,6305,4.87,29614.47,4399,1520,3952,30,0,18,797.35,Unknown,0,6081,0,100.0,16.8,Low,Green,1.095,0,0,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-18,Logic IC,Asia-Pacific,Automotive,Supplier_C,Road,8758,8504,10.04,87930.32,10289,2189,5692,15,17,12,1930.65,Supplier Delay,3,8758,0,100.0,83.5,High,Red,1.163,0,1,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-19,Logic IC,Rest of World,Computing,Supplier_B,Road,12127,15642,4.7,56996.9,10103,3031,7882,22,0,12,2805.45,Demand Spike,5,12127,0,100.0,42.4,Medium,Orange,1.358,1,0,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-20,Microcontroller,Asia-Pacific,Telecom,Supplier_B,Multimodal,8360,8052,8.33,69638.8,6947,2090,5434,24,0,19,2028.42,Unknown,0,8360,0,100.0,10.4,Low,Green,1.021,0,0,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-21,Sensor IC,India,Consumer Electronics,Supplier_B,Sea,5688,7009,3.71,21102.48,1278,1422,3697,27,0,35,833.04,Inventory Shortage,5,5688,0,100.0,66.8,High,Red,1.347,0,0,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-22,Microcontroller,Rest of World,Consumer Electronics,Supplier_A,Road,7243,7341,4.69,33969.67,4664,1810,4707,12,1,5,1627.33,Unknown,0,7243,0,100.0,3.5,Low,Green,1.17,0,1,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-23,Sensor IC,Asia-Pacific,Automotive,Supplier_E,Road,6775,6792,5.87,39769.25,7693,1693,4403,30,0,7,1407.83,Unknown,0,6775,0,100.0,12.0,Low,Green,1.12,0,0,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-24,Memory Chip,Europe,Automotive,Supplier_E,Multimodal,10896,12018,5.93,64613.28,11082,2724,7082,20,2,21,2617.35,Unknown,0,10896,0,100.0,14.2,Low,Green,1.261,0,1,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-25,Power IC,Rest of World,Automotive,Supplier_E,Air,5686,5452,6.55,37243.3,3611,1421,3695,26,0,2,2249.74,Unknown,0,5686,0,100.0,7.2,Low,Green,1.11,0,0,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-26,Logic IC,India,Automotive,Supplier_E,Road,10347,9908,11.15,115369.05,5723,2586,6725,16,0,10,1839.51,Unknown,0,10347,0,100.0,0.0,Low,Green,0.933,0,0,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-27,Memory Chip,Europe,Consumer Electronics,Supplier_B,Road,10831,13435,4.2,45490.2,3454,2707,7040,34,0,10,2613.52,Inventory Shortage,2,10831,0,100.0,32.8,Low,Green,1.435,0,0,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-02-28,Microcontroller,Asia-Pacific,Consumer Electronics,Supplier_B,Sea,6671,7190,5.56,37090.76,5448,1667,4336,15,0,32,826.69,Unknown,0,6671,0,100.0,16.0,Low,Green,1.087,0,0,Synthetic dataset created for academic semiconductor SCM simulation,2
2023-03-01,Microcontroller,Europe,Computing,Supplier_E,Air,10272,13374,6.65,68308.8,4631,2568,6676,20,0,3,5816.61,Demand Spike,3,10272,0,100.0,24.0,Low,Green,1.388,1,0,Synthetic dataset created for academic semiconductor SCM simulation,3
2023-03-02,Logic IC,Europe,Consumer Electronics,Supplier_A,Air,10546,12086,9.24,97445.04,2171,2636,6854,23,2,3,4814.32,Inventory Shortage,4,10546,0,100.0,42.6,Medium,Orange,1.114,0,1,Synthetic dataset created for academic semiconductor SCM simulation,3
2023-03-03,Analog IC,Asia-Pacific,Consumer Electronics,Supplier_E,Road,8404,9129,10.84,91099.36,6365,2101,5462,29,0,8,2072.58,Unknown,0,8404,0,100.0,10.8,Low,Green,1.157,0,0,Synthetic dataset created for academic semiconductor SCM simulation,3
2023-03-04,Logic IC,Europe,Automotive,Supplier_B,Air,8631,8205,2.2,18988.2,8942,2157,5610,17,0,5,4007.87,Unknown,0,8631,0,100.0,0.0,Low,Green,1.031,0,0,Synthetic dataset created for academic semiconductor SCM simulation,3
2023-03-05,Analog IC,India,Automotive,Supplier_C,Multimodal,8356,9029,8.97,74953.32,3908,2089,5431,12,0,10,2094.27,Unknown,0,8356,0,100.0,0.0,Low,Green,1.102,0,0,Synthetic dataset created for academic semiconductor SCM simulation,3
2023-03-06,Analog IC,Europe,Consumer Electronics,Supplier_A,Road,9161,11105,4.81,44064.41,11294,2290,5954,34,1,8,2149.67,Demand Spike,2,9161,0,100.0,36.3,Medium,Orange,1.324,1,1,Synthetic dataset created for academic semiconductor SCM simulation,3
2023-03-07,Sensor IC,North America,Computing,Supplier_B,Sea,7107,7065,6.93,49251.51,7128,1776,4619,19,2,24,857.45,Unknown,0,7107,0,100.0,16.6,Low,Green,1.114,0,1,Synthetic dataset created for academic semiconductor SCM simulation,3
2023-03-08,Sensor IC,Asia-Pacific,Telecom,Supplier_A,Road,6890,7711,4.27,29420.3,4823,1722,4478,33,0,5,1417.28,Unknown,0,6890,0,100.0,15.6,Low,Green,1.181,0,0,Synthetic dataset created for academic semiconductor SCM simulation,3
2023-03-09,Sensor IC,Europe,Automotive,Supplier_D,Sea,9068,10331,4.05,36725.4,8916,2267,5894,21,0,18,1298.25,Demand Spike,2,9068,0,100.0,22.0,Low,Green,1.261,1,0,Synthetic dataset created for academic semiconductor SCM simulation,3
2023-03-10,Power IC,Europe,Consumer Electronics,Supplier_A,Multimodal,6675,6727,2.16,14418.0,5685,1668,4338,22,0,22,1499.37,Unknown,0,6675,0,100.0,10.4,Low,Green,0.989,0,0,Synthetic dataset created for academic semiconductor SCM simulation,3
2023-03-11,Microcontroller,Asia-Pacific,Telecom,Supplier_C,Air,9666,11366,8.34,80614.44,6377,2416,6282,29,0,5,5373.25,Demand Spike,1,9666,0,100.0,18.8,Low,Green,1.293,1,0,Synthetic dataset created for academic semiconductor SCM simulation,3
2023-03-12,Analog IC,Rest of World,Automotive,Supplier_D,Multimodal,7619,7792,8.2,62475.8,4132,1904,4952,19,0,19,1791.06,Unknown,0,7619,0,100.0,5.6,Low,Green,1.124,0,0,Synthetic dataset created for academic semiconductor SCM simulation,3
2023-03-13,Microcontroller,Rest of World,Consumer Electronics,Supplier_E,Sea,6903,7408,6.12,42246.36,9068,1725,4486,22,1,22,839.94,Unknown,0,6903,0,100.0,13.9,Low,Green,1.222,0,1,Synthetic dataset created for academic semiconductor SCM simulation,3
